4
TRAINING,3,250.0,7.3,0.2286,71.3,0.0104404,139.918
TRAINING,3,1250.0,0.0,0.1524,55.5,0.00172668,129.953
TRAINING,3,2000.0,11.2,0.0508,71.3,0.014072,133.311
TRAINING,3,2000.0,7.3,0.2286,39.6,0.0123481,117.809
TRAINING,3,500.0,22.2,0.0254,71.3,0.0214178,117.967
TRAINING,3,500.0,15.4,0.0508,31.7,0.0289853,123.695
TRAINING,3,800.0,17.4,0.0254,55.5,0.0165706,123.091
TRAINING,3,1000.0,15.4,0.0508,71.3,0.0264269,131.865
TRAINING,3,1000.0,3.0,0.3048,71.3,0.00425727,129.004
TRAINING,3,1250.0,3.3,0.1016,71.3,0.00202822,132.304
TRAINING,3,2500.0,9.9,0.1524,31.7,0.0252785,114.729
TRAINING,3,250.0,7.3,0.2286,55.5,0.0111706,136.384
TRAINING,3,500.0,0.0,0.1524,31.7,0.00209405,121.617
TRAINING,3,1000.0,4.2,0.0508,39.6,0.00152689,125.647
TRAINING,3,2500.0,5.4,0.1524,31.7,0.00525474,119.151
TRAINING,9,5000.0,1.5,0.3048,71.3,0.00336729,119.632
TRAINING,9,6300.0,0.0,0.2286,55.5,0.00229336,118.41
TRAINING,3,1000.0,9.9,0.1524,55.5,0.0208438,124.665
TRAINING,3,1000.0,12.3,0.1016,55.5,0.0368233,125.484
TRAINING,3,630.0,0.0,0.1016,39.6,0.00146332,125.401
TRAINING,3,1000.0,2.0,0.2286,71.3,0.00293031,128.956
TRAINING,9,6300.0,2.0,0.2286,71.3,0.00293031,120.786
TRAINING,9,4000.0,0.0,0.0508,55.5,7.6193E-4,134.946
TRAINING,3,800.0,12.6,0.1524,39.6,0.0584113,116.56
TRAINING,3,800.0,1.5,0.3048,71.3,0.00336729,127.122
TRAINING,3,315.0,3.0,0.3048,39.6,0.00495741,123.312
TRAINING,3,1000.0,8.9,0.1016,71.3,0.0103088,135.433
TRAINING,3,1250.0,0.0,0.2286,39.6,0.00253511,129.395
TRAINING,3,800.0,6.7,0.1016,55.5,0.0052139,135.953
TRAINING,3,3150.0,17.4,0.0254,71.3,0.016104,126.536
TRAINING,3,3150.0,8.4,0.0508,39.6,0.00566229,123.965
TRAINING,3,1600.0,8.4,0.0508,39.6,0.00566229,130.965
TRAINING,3,2500.0,5.3,0.2286,39.6,0.00614329,116.151
TRAINING,3,3150.0,12.6,0.1524,39.6,0.0584113,106.26
TRAINING,3,1250.0,2.0,0.2286,55.5,0.00313525,128.762
TRAINING,3,250.0,12.3,0.1016,71.3,0.0337792,131.568
TRAINING,9,6300.0,9.9,0.1524,71.3,0.0193001,112.039
TRAINING,3,800.0,9.9,0.1524,71.3,0.0193001,128.879
TRAINING,3,2000.0,4.2,0.0508,71.3,0.00142788,129.848
TRAINING,9,6300.0,0.0,0.2286,39.6,0.00253511,117.465
TRAINING,3,2500.0,17.4,0.0254,39.6,0.0172206,124.154
TRAINING,3,2000.0,0.0,0.3048,71.3,0.00266337,127.461
TRAINING,3,800.0,9.5,0.0254,39.6,0.00449821,129.014
TRAINING,9,5000.0,8.9,0.1016,39.6,0.0124596,113.08
TRAINING,3,500.0,2.0,0.2286,55.5,0.00313525,124.692
TRAINING,3,1600.0,3.0,0.3048,55.5,0.00452492,124.439
TRAINING,3,1250.0,0.0,0.1524,71.3,0.0015988,128.927
TRAINING,3,630.0,0.0,0.1524,55.5,0.00172668,123.583
TRAINING,9,4000.0,8.9,0.1016,71.3,0.0103088,120.243
TRAINING,3,2000.0,3.0,0.3048,55.5,0.00452492,123.069
TRAINING,3,1250.0,0.0,0.1524,31.7,0.00209405,131.467
TRAINING,3,400.0,7.3,0.2286,39.6,0.0123481,132.039
TRAINING,5,10000.0,0.0,0.0508,39.6,7.91822E-4,125.998
TRAINING,3,400.0,8.4,0.0508,31.7,0.00580776,120.076
TRAINING,3,1250.0,7.3,0.2286,31.7,0.0132672,120.509
TRAINING,3,2500.0,3.0,0.3048,39.6,0.00495741,120.162
TRAINING,3,2500.0,9.5,0.0254,39.6,0.00449821,131.234
TRAINING,3,1600.0,12.3,0.1016,39.6,0.0408268,117.875
TRAINING,3,3150.0,1.5,0.3048,39.6,0.00392107,119.111
TRAINING,3,1600.0,7.3,0.2286,55.5,0.0111706,123.354
TRAINING,9,4000.0,0.0,0.0254,71.3,4.00682E-4,138.557
TRAINING,3,500.0,8.4,0.0508,31.7,0.00580776,122.966
TRAINING,3,800.0,11.2,0.0508,71.3,0.014072,136.031
TRAINING,3,200.0,17.4,0.0254,31.7,0.0176631,116.146
TRAINING,3,2500.0,2.7,0.1524,39.6,0.00294804,125.589
TRAINING,3,2500.0,15.6,0.1016,71.3,0.0437259,118.998
TRAINING,9,6300.0,12.3,0.1016,55.5,0.0368233,110.124
TRAINING,9,6300.0,9.5,0.0254,31.7,0.00461377,120.726
TRAINING,3,2000.0,15.6,0.1016,39.6,0.0528487,110.894
TRAINING,3,3150.0,9.9,0.1524,71.3,0.0193001,116.849
TRAINING,3,1000.0,0.0,0.0508,55.5,7.6193E-4,125.586
TRAINING,3,1250.0,0.0,0.0508,55.5,7.6193E-4,127.076
TRAINING,3,630.0,12.3,0.1016,71.3,0.0337792,135.368
TRAINING,3,1250.0,5.4,0.1524,55.5,0.00433288,130.777
TRAINING,3,630.0,5.4,0.1524,71.3,0.00401199,128.971
TRAINING,3,500.0,8.9,0.1016,39.6,0.0124596,133.79
TRAINING,3,3150.0,8.4,0.0508,31.7,0.00580776,122.086
TRAINING,3,2000.0,2.0,0.2286,31.7,0.00372371,123.037
TRAINING,3,1250.0,3.0,0.3048,31.7,0.00529514,124.838
TRAINING,3,315.0,0.0,0.2286,55.5,0.00229336,119.54
TRAINING,9,8000.0,1.5,0.3048,39.6,0.00392107,112.251
TRAINING,3,800.0,4.0,0.3048,71.3,0.00497773,131.755
TRAINING,3,1000.0,7.3,0.2286,39.6,0.0123481,122.539
TRAINING,9,8000.0,4.8,0.0254,31.7,9.30789E-4,127.008
TRAINING,3,315.0,9.9,0.1524,55.5,0.0208438,132.355
TRAINING,3,400.0,9.9,0.1524,55.5,0.0208438,131.605
TRAINING,3,630.0,8.4,0.0508,55.5,0.00544854,126.152
TRAINING,3,630.0,7.3,0.2286,55.5,0.0111706,130.934
TRAINING,3,400.0,4.0,0.3048,39.6,0.00579636,128.633
TRAINING,9,5000.0,7.3,0.2286,31.7,0.0132672,111.029
TRAINING,3,200.0,12.3,0.1016,55.5,0.0368233,132.304
TRAINING,3,1600.0,5.3,0.2286,39.6,0.00614329,123.081
TRAINING,3,400.0,6.7,0.1016,39.6,0.00578076,128.295
TRAINING,3,1600.0,0.0,0.2286,55.5,0.00229336,126.79
TRAINING,3,630.0,15.4,0.0508,71.3,0.0264269,129.645
TRAINING,3,630.0,6.7,0.1016,55.5,0.0052139,133.023
TRAINING,3,800.0,2.0,0.2286,31.7,0.00372371,130.307
TRAINING,3,400.0,7.2,0.1524,71.3,0.00752039,130.123
TRAINING,3,2500.0,5.4,0.1524,55.5,0.00433288,124.077
TRAINING,3,1600.0,22.2,0.0254,71.3,0.0214178,131.817
TRAINING,3,1600.0,0.0,0.3048,31.7,0.00331266,122.365
TRAINING,3,200.0,15.6,0.1016,39.6,0.0528487,123.514
TRAINING,9,5000.0,0.0,0.0254,71.3,4.00682E-4,136.837
TRAINING,3,2500.0,5.4,0.1524,39.6,0.00485029,120.497
TRAINING,3,3150.0,8.4,0.0508,71.3,0.00529514,131.966
TRAINING,3,500.0,0.0,0.1524,39.6,0.00193287,119.513
TRAINING,9,8000.0,17.4,0.0254,71.3,0.016104,115.466
TRAINING,3,2000.0,1.5,0.3048,71.3,0.00336729,126.642
TRAINING,3,400.0,15.6,0.1016,71.3,0.0437259,134.058
TRAINING,3,1600.0,4.0,0.2286,31.7,0.00509068,125.229
TRAINING,9,4000.0,19.7,0.0508,71.3,0.0341183,113.045
TRAINING,3,3150.0,5.4,0.1524,71.3,0.00401199,123.311
TRAINING,3,1000.0,5.4,0.1524,39.6,0.00485029,130.507
TRAINING,3,1000.0,0.0,0.0254,31.7,4.39472E-4,125.127
TRAINING,9,5000.0,0.0,0.3048,39.6,0.00310138,117.789
TRAINING,3,800.0,0.0,0.0508,31.7,8.12164E-4,122.79
TRAINING,3,1000.0,15.4,0.0508,39.6,0.0282593,127.893
TRAINING,3,1600.0,2.7,0.1524,39.6,0.00294804,130.049
TRAINING,9,8000.0,3.0,0.3048,39.6,0.00495741,110.652
TRAINING,9,4000.0,0.0,0.1524,55.5,0.00172668,127.233
TRAINING,3,500.0,22.2,0.0254,39.6,0.0229028,129.776
TRAINING,3,315.0,9.5,0.0254,31.7,0.00461377,122.766
TRAINING,3,3150.0,0.0,0.1016,55.5,0.00131983,131.78
TRAINING,3,400.0,9.5,0.0254,39.6,0.00449821,121.154
TRAINING,5,16000.0,4.8,0.0254,71.3,8.48633E-4,124.208
TRAINING,9,6300.0,9.9,0.1524,31.7,0.0252785,108.689
TRAINING,9,5000.0,9.9,0.1524,39.6,0.0233328,111.135
TRAINING,9,5000.0,12.7,0.0254,71.3,0.0121808,128.978
TRAINING,3,3150.0,0.0,0.3048,55.5,0.00283081,123.236
TRAINING,3,500.0,5.4,0.1524,55.5,0.00433288,129.367
TRAINING,3,2000.0,12.3,0.1016,55.5,0.0368233,118.564
TRAINING,3,315.0,2.0,0.2286,39.6,0.00346574,120.137
TRAINING,9,4000.0,3.3,0.1016,71.3,0.00202822,128.704
TRAINING,3,250.0,9.9,0.1524,39.6,0.0233328,128.335
TRAINING,3,1000.0,0.0,0.1016,55.5,0.00131983,129.8
TRAINING,3,800.0,4.0,0.2286,55.5,0.0042862,131.864
TRAINING,3,1600.0,5.3,0.2286,71.3,0.0051942,130.46
TRAINING,3,400.0,5.4,0.1524,55.5,0.00433288,126.807
TRAINING,3,500.0,3.0,0.3048,71.3,0.00425727,128.454
TRAINING,9,6300.0,8.9,0.1016,39.6,0.0124596,113.11
TRAINING,3,2000.0,9.9,0.1524,39.6,0.0233328,117.925
TRAINING,3,2000.0,17.4,0.0254,39.6,0.0172206,126.644
TRAINING,3,3150.0,4.8,0.0254,31.7,9.30789E-4,134.268
TRAINING,3,2000.0,2.7,0.1524,39.6,0.00294804,128.139
TRAINING,3,1600.0,0.0,0.3048,39.6,0.00310138,124.049
TRAINING,9,4000.0,5.3,0.2286,71.3,0.0051942,120.33
TRAINING,9,5000.0,3.0,0.3048,31.7,0.00529514,113.858
TRAINING,3,315.0,15.4,0.0508,39.6,0.0282593,124.493
TRAINING,9,6300.0,2.0,0.2286,39.6,0.00346574,116.417
TRAINING,9,4000.0,2.0,0.2286,55.5,0.00313525,122.232
TRAINING,3,630.0,0.0,0.3048,31.7,0.00331266,129.095
TRAINING,3,2500.0,4.0,0.3048,39.6,0.00579636,120.233
TRAINING,3,500.0,19.7,0.0508,39.6,0.036484,128.444
TRAINING,3,3150.0,0.0,0.3048,39.6,0.00310138,120.319
TRAINING,9,6300.0,15.4,0.0508,39.6,0.0282593,109.663
TRAINING,3,3150.0,12.3,0.1016,31.7,0.0418756,110.307
TRAINING,3,250.0,4.0,0.2286,31.7,0.00509068,120.189
TRAINING,9,5000.0,5.4,0.1524,39.6,0.00485029,117.037
TRAINING,3,2000.0,7.2,0.1524,39.6,0.00909175,120.228
TRAINING,9,8000.0,0.0,0.0508,39.6,7.91822E-4,128.518
TRAINING,3,3150.0,2.0,0.2286,71.3,0.00293031,126.116
TRAINING,3,3150.0,12.3,0.1016,55.5,0.0368233,116.914
TRAINING,3,1600.0,15.6,0.1016,39.6,0.0528487,114.554
TRAINING,3,800.0,0.0,0.3048,31.7,0.00331266,129.235
TRAINING,3,1250.0,12.6,0.1524,39.6,0.0584113,112.16
TRAINING,3,630.0,4.0,0.2286,55.5,0.0042862,129.964
TRAINING,3,3150.0,0.0,0.2286,71.3,0.00214345,127.834
TRAINING,9,6300.0,1.5,0.3048,71.3,0.00336729,118.122
TRAINING,3,630.0,7.3,0.2286,39.6,0.0123481,128.929
TRAINING,3,500.0,11.2,0.0508,39.6,0.0150478,131.96
TRAINING,3,1250.0,4.8,0.0254,31.7,9.30789E-4,127.408
TRAINING,5,12500.0,4.0,0.3048,71.3,0.00497773,107.405
TRAINING,5,12500.0,0.0,0.1524,71.3,0.0015988,117.087
TRAINING,3,400.0,2.0,0.2286,31.7,0.00372371,123.417
TRAINING,3,400.0,17.4,0.0254,31.7,0.0176631,120.766
TRAINING,3,800.0,8.4,0.0508,71.3,0.00529514,127.556
TRAINING,3,315.0,4.0,0.3048,71.3,0.00497773,128.175
TRAINING,3,1600.0,17.4,0.0254,55.5,0.0165706,126.471
TRAINING,3,400.0,8.4,0.0508,55.5,0.00544854,121.582
TRAINING,3,800.0,5.4,0.1524,55.5,0.00433288,133.097
TRAINING,9,5000.0,9.5,0.0254,71.3,0.00420654,131.186
TRAINING,3,315.0,15.4,0.0508,31.7,0.0289853,122.845
TRAINING,9,5000.0,12.7,0.0254,39.6,0.0130253,125.107
TRAINING,3,3150.0,0.0,0.1524,55.5,0.00172668,127.753
TRAINING,3,400.0,7.3,0.2286,55.5,0.0111706,135.924
TRAINING,3,315.0,11.2,0.0508,39.6,0.0150478,128.99
TRAINING,3,2500.0,2.7,0.1524,71.3,0.00243851,128.334
TRAINING,9,8000.0,0.0,0.1524,55.5,0.00172668,121.903
TRAINING,3,2500.0,0.0,0.2286,39.6,0.00253511,125.025
TRAINING,9,5000.0,9.9,0.1524,71.3,0.0193001,114.569
TRAINING,3,2500.0,2.0,0.2286,71.3,0.00293031,127.006
TRAINING,3,1600.0,2.0,0.2286,55.5,0.00313525,126.752
TRAINING,3,2000.0,0.0,0.0508,31.7,8.12164E-4,133.01
TRAINING,3,3150.0,7.3,0.2286,39.6,0.0123481,114.309
TRAINING,3,500.0,17.4,0.0254,31.7,0.0176631,127.676
TRAINING,9,5000.0,7.3,0.2286,55.5,0.0111706,113.144
TRAINING,3,315.0,7.3,0.2286,39.6,0.0123481,132.149
TRAINING,3,200.0,11.2,0.0508,71.3,0.014072,125.941
TRAINING,3,3150.0,12.3,0.1016,71.3,0.0337792,120.798
TRAINING,5,10000.0,3.0,0.3048,55.5,0.00452492,112.169
TRAINING,3,3150.0,9.5,0.0254,55.5,0.0043284,133.252
TRAINING,3,1250.0,0.0,0.3048,31.7,0.00331266,124.355
TRAINING,9,8000.0,3.0,0.3048,55.5,0.00452492,113.799
TRAINING,3,2000.0,4.0,0.2286,71.3,0.00400603,126.218
TRAINING,3,500.0,0.0,0.1524,55.5,0.00172668,120.573
TRAINING,3,2500.0,17.4,0.0254,31.7,0.0176631,124.166
TRAINING,3,800.0,15.4,0.0508,55.5,0.0271925,130.43
TRAINING,3,250.0,19.7,0.0508,71.3,0.0341183,119.115
TRAINING,5,10000.0,0.0,0.1524,39.6,0.00193287,115.413
TRAINING,3,200.0,12.3,0.1016,31.7,0.0418756,124.987
TRAINING,3,800.0,2.0,0.2286,71.3,0.00293031,128.216
TRAINING,3,2000.0,15.4,0.0508,39.6,0.0282593,123.443
TRAINING,3,1250.0,12.6,0.1524,71.3,0.0483159,120.154
TRAINING,3,1600.0,0.0,0.0254,39.6,4.28464E-4,124.156
TRAINING,3,315.0,12.3,0.1016,31.7,0.0418756,124.717
TRAINING,3,200.0,15.4,0.0508,71.3,0.0264269,123.595
TRAINING,9,5000.0,4.0,0.3048,39.6,0.00579636,113.733
TRAINING,3,3150.0,17.4,0.0254,39.6,0.0172206,123.564
TRAINING,3,3150.0,0.0,0.1524,39.6,0.00193287,125.603
TRAINING,3,2500.0,3.3,0.1016,31.7,0.00251435,130.392
TRAINING,9,4000.0,7.2,0.1524,71.3,0.00752039,119.343
TRAINING,3,500.0,3.0,0.3048,55.5,0.00452492,128.179
TRAINING,9,5000.0,3.3,0.1016,71.3,0.00202822,127.054
TRAINING,9,5000.0,15.4,0.0508,39.6,0.0282593,114.453
TRAINING,3,2500.0,7.3,0.2286,71.3,0.0104404,122.088
TRAINING,3,1250.0,4.0,0.2286,39.6,0.00473801,128.339
TRAINING,3,315.0,11.2,0.0508,71.3,0.014072,128.381
TRAINING,3,1250.0,0.0,0.3048,55.5,0.00283081,126.086
TRAINING,3,200.0,15.4,0.0508,39.6,0.0282593,121.783
TRAINING,9,8000.0,3.3,0.1016,31.7,0.00251435,117.432
TRAINING,9,5000.0,2.0,0.2286,39.6,0.00346574,118.827
TRAINING,9,4000.0,0.0,0.1524,39.6,0.00193287,125.343
TRAINING,3,3150.0,2.7,0.1524,71.3,0.00243851,127.054
TRAINING,9,5000.0,12.6,0.1524,71.3,0.0483159,108.034
TRAINING,3,2500.0,17.4,0.0254,71.3,0.016104,126.746
TRAINING,3,400.0,17.4,0.0254,55.5,0.0165706,115.461
TRAINING,3,2000.0,3.0,0.3048,39.6,0.00495741,120.532
TRAINING,3,630.0,19.7,0.0508,39.6,0.036484,120.324
TRAINING,9,5000.0,15.4,0.0508,31.7,0.0289853,112.355
TRAINING,5,10000.0,0.0,0.0508,31.7,8.12164E-4,122.45
TRAINING,9,5000.0,0.0,0.0508,31.7,8.12164E-4,133.23
TRAINING,3,500.0,9.9,0.1524,39.6,0.0233328,126.835
TRAINING,9,6300.0,0.0,0.3048,71.3,0.00266337,119.541
TRAINING,3,800.0,7.3,0.2286,55.5,0.0111706,128.444
TRAINING,9,6300.0,3.0,0.3048,39.6,0.00495741,114.042
TRAINING,9,8000.0,4.0,0.2286,39.6,0.00473801,113.129
TRAINING,3,800.0,17.4,0.0254,71.3,0.016104,124.276
TRAINING,3,250.0,12.3,0.1016,31.7,0.0418756,125.857
TRAINING,9,6300.0,0.0,0.0508,39.6,7.91822E-4,131.918
TRAINING,3,1250.0,5.4,0.1524,39.6,0.00485029,127.117
TRAINING,3,2000.0,0.0,0.2286,55.5,0.00229336,126.54
TRAINING,5,20000.0,0.0,0.0254,71.3,4.00682E-4,123.217
TRAINING,9,8000.0,4.2,0.0508,39.6,0.00152689,120.397
TRAINING,3,400.0,4.0,0.2286,39.6,0.00473801,123.879
TRAINING,9,6300.0,5.3,0.2286,39.6,0.00614329,112.541
TRAINING,3,1600.0,12.3,0.1016,55.5,0.0368233,121.824
TRAINING,3,1000.0,7.2,0.1524,71.3,0.00752039,134.273
TRAINING,3,2500.0,0.0,0.2286,71.3,0.00214345,128.354
TRAINING,9,4000.0,1.5,0.3048,39.6,0.00392107,117.741
TRAINING,3,3150.0,12.7,0.0254,39.6,0.0130253,127.847
TRAINING,9,4000.0,17.4,0.0254,31.7,0.0176631,121.996
TRAINING,3,1600.0,4.2,0.0508,71.3,0.00142788,124.318
TRAINING,3,2500.0,0.0,0.0508,39.6,7.91822E-4,134.938
TRAINING,3,1600.0,17.4,0.0254,71.3,0.016104,126.406
TRAINING,3,2500.0,17.4,0.0254,55.5,0.0165706,124.931
TRAINING,9,6300.0,12.3,0.1016,39.6,0.0408268,107.985
TRAINING,9,8000.0,12.7,0.0254,71.3,0.0121808,120.538
TRAINING,3,400.0,3.0,0.3048,39.6,0.00495741,125.472
TRAINING,3,630.0,9.9,0.1524,39.6,0.0233328,126.465
TRAINING,3,2000.0,0.0,0.0254,55.5,4.1229E-4,127.623
TRAINING,3,500.0,4.0,0.2286,71.3,0.00400603,126.758
TRAINING,3,500.0,0.0,0.2286,39.6,0.00253511,126.195
TRAINING,3,2000.0,12.6,0.1524,71.3,0.0483159,117.504
TRAINING,3,2500.0,5.3,0.2286,71.3,0.0051942,123.74
TRAINING,3,200.0,12.3,0.1016,71.3,0.0337792,130.588
TRAINING,3,315.0,6.7,0.1016,31.7,0.00592927,126.266
TRAINING,3,2500.0,9.9,0.1524,71.3,0.0193001,119.639
TRAINING,3,630.0,8.4,0.0508,31.7,0.00580776,125.856
TRAINING,9,4000.0,11.2,0.0508,39.6,0.0150478,115.52
TRAINING,5,10000.0,0.0,0.0254,31.7,4.39472E-4,134.227
TRAINING,3,630.0,15.4,0.0508,31.7,0.0289853,124.685
TRAINING,5,16000.0,0.0,0.1524,71.3,0.0015988,113.297
TRAINING,3,2000.0,12.3,0.1016,71.3,0.0337792,122.218
TRAINING,3,200.0,15.6,0.1016,71.3,0.0437259,130.898
TRAINING,3,800.0,4.0,0.2286,71.3,0.00400603,130.688
TRAINING,3,500.0,0.0,0.2286,55.5,0.00229336,123.78
TRAINING,3,315.0,4.0,0.2286,31.7,0.00509068,123.609
TRAINING,3,800.0,4.8,0.0254,31.7,9.30789E-4,122.648
TRAINING,3,400.0,12.3,0.1016,55.5,0.0368233,136.414
TRAINING,3,1250.0,11.2,0.0508,71.3,0.014072,136.191
TRAINING,3,3150.0,3.3,0.1016,39.6,0.00245138,128.401
TRAINING,9,8000.0,7.2,0.1524,39.6,0.00909175,111.588
TRAINING,3,1600.0,0.0,0.3048,71.3,0.00266337,127.591
TRAINING,3,2000.0,4.8,0.0254,39.6,9.07475E-4,128.916
TRAINING,3,1600.0,2.0,0.2286,71.3,0.00293031,127.796
TRAINING,9,4000.0,0.0,0.1016,71.3,0.00121072,130.935
TRAINING,3,1000.0,0.0,0.3048,31.7,0.00331266,127.365
TRAINING,9,8000.0,0.0,0.1016,39.6,0.00146332,122.341
TRAINING,9,6300.0,0.0,0.2286,71.3,0.00214345,122.044
TRAINING,3,800.0,0.0,0.1524,71.3,0.0015988,125.817
TRAINING,3,250.0,9.5,0.0254,31.7,0.00461377,120.136
TRAINING,3,3150.0,0.0,0.0254,55.5,4.1229E-4,130.503
TRAINING,3,2500.0,5.4,0.1524,71.3,0.00401199,127.591
TRAINING,3,1250.0,0.0,0.2286,31.7,0.0027238,128.805
TRAINING,3,315.0,0.0,0.2286,31.7,0.0027238,120.595
TRAINING,3,200.0,7.3,0.2286,31.7,0.0132672,128.679
TRAINING,9,4000.0,12.7,0.0254,71.3,0.0121808,131.808
TRAINING,3,3150.0,0.0,0.3048,31.7,0.00331266,119.135
TRAINING,9,6300.0,9.9,0.1524,39.6,0.0233328,109.885
TRAINING,3,1000.0,3.0,0.3048,31.7,0.00529514,126.838
TRAINING,9,4000.0,3.0,0.3048,31.7,0.00529514,115.608
TRAINING,3,800.0,8.4,0.0508,55.5,0.00544854,128.562
TRAINING,3,1000.0,4.0,0.2286,55.5,0.0042862,132.134
TRAINING,3,1000.0,15.4,0.0508,55.5,0.0271925,130.4
TRAINING,3,400.0,4.0,0.2286,31.7,0.00509068,126.149
TRAINING,3,200.0,8.9,0.1016,71.3,0.0103088,133.503
TRAINING,3,400.0,8.4,0.0508,39.6,0.00566229,120.015
TRAINING,3,1000.0,17.4,0.0254,71.3,0.016104,125.816
TRAINING,3,1250.0,5.4,0.1524,31.7,0.00525474,123.991
TRAINING,3,1600.0,0.0,0.3048,55.5,0.00283081,126.986
TRAINING,5,10000.0,4.8,0.0254,71.3,8.48633E-4,127.398
TRAINING,3,1000.0,3.0,0.3048,55.5,0.00452492,129.329
TRAINING,3,3150.0,11.2,0.0508,71.3,0.014072,127.141
TRAINING,3,2500.0,4.0,0.2286,55.5,0.0042862,122.384
TRAINING,3,2500.0,0.0,0.1524,55.5,0.00172668,127.763
TRAINING,3,800.0,8.9,0.1016,39.6,0.0124596,130.94
TRAINING,5,10000.0,4.2,0.0508,39.6,0.00152689,116.967
TRAINING,9,6300.0,7.3,0.2286,71.3,0.0104404,115.818
TRAINING,9,6300.0,12.6,0.1524,39.6,0.0584113,103.38
TRAINING,3,3150.0,9.9,0.1524,39.6,0.0233328,113.525
TRAINING,3,1250.0,0.0,0.1016,55.5,0.00131983,131.43
TRAINING,3,400.0,6.7,0.1016,31.7,0.00592927,128.296
TRAINING,9,4000.0,12.7,0.0254,39.6,0.0130253,126.537
TRAINING,9,6300.0,15.4,0.0508,71.3,0.0264269,115.215
TRAINING,3,630.0,17.4,0.0254,31.7,0.0176631,136.886
TRAINING,3,630.0,2.0,0.2286,55.5,0.00313525,126.842
TRAINING,9,5000.0,3.3,0.1016,55.5,0.002211,124.839
TRAINING,3,800.0,2.0,0.2286,55.5,0.00313525,128.492
TRAINING,9,4000.0,0.0,0.1016,39.6,0.00146332,127.801
TRAINING,9,6300.0,7.3,0.2286,39.6,0.0123481,110.839
TRAINING,3,1250.0,7.3,0.2286,39.6,0.0123481,123.189
TRAINING,3,1250.0,7.2,0.1524,39.6,0.00909175,122.428
TRAINING,5,16000.0,0.0,0.0254,31.7,4.39472E-4,125.627
TRAINING,3,630.0,3.3,0.1016,55.5,0.002211,126.599
TRAINING,9,6300.0,17.4,0.0254,55.5,0.0165706,114.861
TRAINING,9,4000.0,8.4,0.0508,55.5,0.00544854,122.612
TRAINING,3,250.0,17.4,0.0254,39.6,0.0172206,114.714
TRAINING,5,10000.0,0.0,0.1016,31.7,0.00150092,115.893
TRAINING,3,1000.0,2.7,0.1524,39.6,0.00294804,130.589
TRAINING,3,800.0,7.3,0.2286,71.3,0.0104404,130.748
TRAINING,3,1600.0,15.4,0.0508,71.3,0.0264269,130.065
TRAINING,9,4000.0,0.0,0.3048,55.5,0.00283081,121.106
TRAINING,3,630.0,9.5,0.0254,39.6,0.00449821,126.514
TRAINING,3,3150.0,0.0,0.0508,55.5,7.6193E-4,134.826
TRAINING,3,630.0,4.0,0.3048,71.3,0.00497773,131.615
TRAINING,9,6300.0,2.0,0.2286,55.5,0.00313525,118.712
TRAINING,3,2000.0,8.4,0.0508,39.6,0.00566229,129.965
TRAINING,9,6300.0,7.3,0.2286,55.5,0.0111706,111.534
TRAINING,9,8000.0,4.0,0.2286,55.5,0.0042862,112.524
TRAINING,3,630.0,2.0,0.2286,39.6,0.00346574,127.417
TRAINING,3,630.0,7.2,0.1524,39.6,0.00909175,133.198
TRAINING,5,16000.0,1.5,0.3048,71.3,0.00336729,106.582
TRAINING,3,3150.0,3.0,0.3048,31.7,0.00529514,118.108
TRAINING,3,1250.0,8.9,0.1016,71.3,0.0103088,132.793
TRAINING,3,630.0,17.4,0.0254,55.5,0.0165706,122.411
TRAINING,3,800.0,2.7,0.1524,39.6,0.00294804,128.829
TRAINING,3,2500.0,7.2,0.1524,71.3,0.00752039,124.353
TRAINING,5,10000.0,0.0,0.3048,71.3,0.00266337,115.391
TRAINING,9,5000.0,17.4,0.0254,71.3,0.016104,123.126
TRAINING,3,1250.0,3.3,0.1016,31.7,0.00251435,134.022
TRAINING,9,4000.0,11.2,0.0508,71.3,0.014072,122.471
TRAINING,3,500.0,5.3,0.2286,39.6,0.00614329,132.251
TRAINING,3,250.0,9.9,0.1524,31.7,0.0252785,128.559
TRAINING,3,1250.0,2.0,0.2286,31.7,0.00372371,128.677
TRAINING,3,1600.0,4.8,0.0254,39.6,9.07475E-4,125.966
TRAINING,9,5000.0,5.3,0.2286,39.6,0.00614329,115.311
TRAINING,3,500.0,15.4,0.0508,55.5,0.0271925,127.22
TRAINING,3,3150.0,7.2,0.1524,71.3,0.00752039,116.783
TRAINING,3,500.0,8.4,0.0508,55.5,0.00544854,123.742
TRAINING,3,1600.0,7.2,0.1524,71.3,0.00752039,130.893
TRAINING,3,1600.0,3.3,0.1016,55.5,0.002211,133.649
TRAINING,3,2000.0,5.3,0.2286,39.6,0.00614329,117.911
TRAINING,3,1000.0,0.0,0.3048,55.5,0.00283081,126.966
TRAINING,3,315.0,5.4,0.1524,31.7,0.00525474,125.741
TRAINING,9,4000.0,7.3,0.2286,55.5,0.0111706,117.284
TRAINING,9,6300.0,4.8,0.0254,39.6,9.07475E-4,134.336
TRAINING,3,315.0,15.4,0.0508,71.3,0.0264269,126.195
TRAINING,5,10000.0,0.0,0.1016,55.5,0.00131983,121.93
TRAINING,3,1250.0,2.0,0.2286,39.6,0.00346574,128.257
TRAINING,3,2000.0,0.0,0.0508,55.5,7.6193E-4,131.456
TRAINING,9,5000.0,2.0,0.2286,55.5,0.00313525,120.472
