68842,3.14,6.39,75.68,4.4,22.01,12.63,28.1,11.26,4.46,68582,99.51,41974,86.49,0.62,30.79,12.53,8.44,11.24,45225,14606,15525,14912,10592,13806,9346,9841,6077,8.87,5.4,20.16,13.3,6.92,67.12,22.84,16,12.06,24.14,9.44,24.87,13.18,11.31,3.46,79.55,76.18,84.84,79.99,54.57,60.27,1570,3.58,9209,18.82,27.97,37.24,49.59,2.52,3.74,4.98,6.63,78.45,4.34,8.2,6.66,3.13,3.2,2.97,71.83,9.03,36.39,3,2448,89.97,70.28,0.78,20.22,1986,2.27,0.22,129100,149700,176100,47000,428,524,635,207,580,28.4,28.3,11.8,0,0,13.36,55.92,21.79,76.97,87.89,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,80.4,856.1,0.89,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,1189.11
11727,2,3.33,95.17,0.52,2.24,7.23,16.79,7.78,31.15,11727,100,21397,54.78,0.8,51.16,50.86,4.5,26.89,27824,13842,14181,6628,12743,8807,6605,11181,1152,10,8.91,27.71,15.37,5.79,45.05,11.43,22.77,14.59,21.18,13.4,22.88,14.62,14.08,2.56,63.41,59.6,74.95,72.23,77.18,81.36,82,0.81,1121,4.46,7.85,12.76,16.06,0.43,0.75,1.22,1.53,88.26,1.88,1.65,0.95,1.96,1.96,1.96,71.28,1.65,77.25,2,1204,82.99,71.28,0.58,27.41,1960,3.85,0.1,40800,50200,64900,24100,281,345,407,126,427,30,22.7,12.2,0,0,9.56,17.99,52.35,76.22,80.9,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,2.9,3988.8,1.51,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,1305.64
41100,2.46,0.67,91.56,2.71,12.86,10.92,25.28,11.96,11.96,41100,100,46374,76.78,1.01,48.11,23.47,2.69,17.09,55026,23841,24416,12671,38290,21158,12306,12271,2852,6.99,3.32,9.64,32.37,3.66,67.45,11.7,21.55,7.56,33.65,10.75,29.92,14.3,12.51,2.9,78.58,76.82,92.26,70.8,57.93,65.06,309,1.15,4994,21.13,28.87,36.96,45.37,2.57,3.51,4.49,5.51,84.92,3.84,4.05,2.77,2.46,2.51,2.38,59.8,5.2,52.31,2,2025,89.19,58.59,0,16.54,1974,1.17,0.28,238200,308500,414900,176700,614,721,913,299,774,30.5,28.1,11.8,14,0,12.15,44.8,33.85,71.37,86.1,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,18.1,2271.2,1.11,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,315.14
38961,2.66,4.08,71.62,17.93,18.61,11.64,27.46,12.38,9.68,38961,100,42019,83.76,0.65,49.2,19.09,4.56,15.36,48112,18289,19667,12957,14707,15914,12257,13548,1802,4.77,5.65,15.96,21.32,4.12,67.83,9.14,18.48,10.85,26.21,10.12,35.33,13.22,11.65,3.18,77.36,74.56,90.43,79.4,71.93,73.77,528,2.08,9386,12.97,19.37,29.8,38.61,3.12,4.67,7.18,9.3,69.5,4.76,6.14,4.07,2.58,2.66,2.45,64.39,8.8,55.87,2,538,96.46,62.5,1.86,19.14,1960,0.85,0.4,249300,294600,357100,107800,595,709,877,282,763,27.6,25.8,11.5,5,0,24.09,53.33,53.45,76.69,91,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,6.7,5846.5,6.3,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,282.16
14732,2.99,10.98,88.46,0.33,0.54,13.87,27.21,11.67,6.64,14732,100,39261,87.11,0.68,35.42,15.1,3.72,9.27,42446,13645,14083,10395,9221,10611,12000,7332,818,5.65,7.82,22.15,24.38,2.83,70.38,12.66,21.95,11.31,30.14,6.81,20.57,9.83,8.39,3.23,83.95,80.57,98.26,87.95,65.19,68.02,111,1.08,164,21.34,25,32.32,35.98,0.24,0.28,0.36,0.4,97.29,0.16,3.78,3.21,2.94,2.99,2.69,84.15,2.19,23.99,3,223,95.66,82.71,0,21.97,1979,2.11,1.15,61400,76800,92300,30900,185,311,385,200,422,21.2,16.9,11.9,0,0,1.11,68.17,43.46,62.31,85,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,19.5,754.6,0.14,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,137.94
14358,3.02,1.28,95.51,2.9,0.95,13.71,21.58,11.12,6.02,12973,90.35,79092,90.16,0.91,73.04,15.34,2.5,12.45,84036,33441,33667,25710,36158,31183,0,11994,219,1.53,1.24,4.03,63.25,2.65,72.4,23.19,32.01,4.11,57.01,4.49,26.18,7.31,5.93,3.26,90.35,90.08,97.27,84.02,58.11,66.93,50,0.49,1009,7.73,14.97,25.17,27.95,0.54,1.05,1.77,1.96,93.06,0.39,3.36,2.86,3,3.07,2.34,92.59,0.23,10.07,4,113,97.68,90.51,0,44.25,1965,0.15,0.21,222200,294500,394700,172500,221,602,1001,780,632,27.2,21.3,14,0,0,7.03,56.07,68.35,83.3,90.62,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,25.2,568.7,2.12,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,248.57
19859,2.64,2.34,96.52,0.76,0.58,24.44,35.14,24.54,14.11,0,0,18829,70.89,1.84,36.36,32.88,8.23,15.35,26723,10162,10273,6771,14183,5351,4529,5253,3575,20.72,11.4,28.08,13.26,8.73,50.83,9.42,32.09,15.82,22.73,8.52,42.8,13.64,11.17,2.95,70.15,68.65,82.72,65.96,70.8,73.66,215,1.42,194,52.58,56.19,58.76,58.76,0.51,0.55,0.57,0.57,96.56,0.3,3.48,2.21,2.3,2.46,2.06,63.75,1.64,57.47,2,828,90.08,59.64,2.66,28.5,1952,11.37,0.59,30300,41500,59300,29000,165,234,296,131,307,29.5,17.7,13.3,16,0,0.98,78.37,48.98,74.33,92.87,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,6.6,2992.6,0.51,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,140.25
12385,2.45,4.5,83.46,2.7,41.44,10.93,29.24,12.45,11.29,12385,100,34716,80.03,0.16,42.21,23.89,7.09,10.77,39337,17363,18490,12554,16574,14064,10195,10911,1183,9.56,15.25,29.51,27.55,8.2,65.64,18.84,18.96,16.28,30.75,8.75,41.03,12.31,10.6,3.09,69.67,66.21,91.54,77.97,57.05,62.04,417,5.71,4882,11.08,19.34,26.12,37.3,4.37,7.62,10.29,14.7,43.75,15.02,5.85,3.6,2.45,2.73,2.32,34.88,7.1,66.58,2,528,90.54,31.24,1.7,55.68,1939,4.91,0.54,154400,215800,290000,135600,340,475,704,364,518,23.4,25.3,19.3,24,0,39.42,35.95,54.85,76.53,81.05,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,0.9,14029.2,37.01,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,583.07
17392,2.45,2.4,95.94,0.93,2.13,11.73,25.53,11.76,12.44,16944,97.42,38432,82.86,0.55,53.89,25.64,2.38,18.03,44990,17207,17391,10025,8769,23228,13700,19615,680,3.96,8.24,23.93,16.74,4.76,69.52,24.66,20.29,13.97,23.4,9.67,29.17,11.17,10.45,3.01,79.86,77.91,91.03,73.15,72,80.45,135,1.08,1546,2.39,3.1,5.82,11.45,0.21,0.28,0.52,1.02,85.71,1.47,2.76,1.85,2.43,2.64,1.95,75.31,0.96,48.91,3,363,95.13,69.23,0.28,22.59,1963,1.03,0.27,127000,150500,176100,49100,373,466,587,214,534,24.4,22.6,14.5,10,0,8.89,68.05,64.16,91.31,94.47,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,10.1,1723.4,0.26,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,86.15
99922,2.58,4.07,87.55,0.4,6.66,13.62,27.07,13.19,15.38,99922,100,22647,67.97,0.37,33.87,34.68,17.15,17.48,28373,10923,11371,8907,7942,7949,7059,5030,16430,16.78,31.05,50.34,9.72,12.16,52.14,27.76,20.82,25.85,16.98,9.69,32.45,13.49,11.75,3.09,63.01,60.85,66.99,68.07,58.68,66.4,4066,5.12,20865,7.41,12.72,18.34,23.96,1.55,2.66,3.83,5,60.47,10.41,4.7,3.24,2.51,2.74,2.34,47.81,2.84,48.26,3,2972,92.88,43.84,8.38,42.83,1939,3.91,0.52,90900,115900,141800,50900,191,313,422,231,404,27.2,22.3,14.5,83,15,20.88,68.17,60.73,91.19,93.47,237,249.11,212,222.83,130000,136642.2,548.5,249.1,87.19,81.43,16.88,1.69,0,18.57,14,3,213.5,20.9,4790,3.47,69,10300000,89.45,0,5.91,108262.6,1432.64
15600,3.19,1.1,90.42,8.1,1.94,14.99,24.83,13.06,8.19,13977,89.6,74825,90.84,1.66,65.16,21.51,2.23,15.54,78445,29785,30197,16468,0,26432,9867,16910,122,0.79,4.36,11.91,38.37,4.7,68.51,18.42,22.31,8.5,41.27,4.44,28.38,5.99,5.23,3.38,91.14,89.03,98.75,91.14,48.84,61.85,5,0.05,1646,12.7,17.13,22.17,23.39,1.34,1.81,2.34,2.47,84.08,1.55,5.37,4.7,3.15,3.19,2.72,92.63,0.98,16.09,3,237,95.38,91.49,0.84,48.1,1967,0.41,0.23,214100,280800,375100,161000,586,786,1001,415,1001,24,22,12.8,0,0,10.55,57.32,69.2,81.81,92.64,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,19.5,798.4,3.62,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,37.13
12765,2.75,24.29,66.7,1.18,11.04,16.09,27.19,14.58,15.22,0,0,17552,69.77,1.67,30.83,36.25,10.28,11.28,22949,9367,11281,5374,7664,12360,4666,4743,3203,26.71,19.56,39.11,13.46,8.82,51.73,26.69,27.74,25.97,22.3,11.13,28.49,14.19,12.79,3.18,64.01,59.27,69.92,65.78,53.05,64.86,507,4.56,896,31.14,50.56,62.72,68.97,2.19,3.55,4.4,4.84,88,3.97,6.98,5.05,2.6,2.55,2.68,56.95,7.25,52.21,2,410,91.87,58.19,3.41,51.71,1966,16.55,1.41,27600,41500,63400,35800,144,228,293,149,297,24.5,22.1,14,0,0,7.02,78.49,47.04,78.98,92.57,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,13.1,975,0,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,594.35
24363,2.46,0.24,97.89,0.46,3.66,10.16,18.45,8.51,22.87,0,0,28826,64.87,0.34,47.1,42.91,3.66,29.2,31639,14418,14565,11317,10095,5504,4905,7619,1958,8.14,5.19,20.98,13.3,3.19,52.39,12.01,16.1,12.6,19.85,9.64,17.49,11.17,10.42,2.71,78.52,75.12,88.98,76.54,66.7,72.35,162,0.76,1087,4.97,7.08,9.75,10.21,0.22,0.32,0.44,0.46,94.01,0.89,2.89,2.2,2.41,2.4,2.45,73.75,2.63,43.09,3,2926,77.22,74.19,0.17,23.48,1979,3.53,0.25,65800,83500,110400,44600,324,403,520,196,484,26.2,22.8,11.4,0,0,4.46,11.14,37.35,56.85,61.8,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,44.6,546.4,0.36,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,196.89
21625,2.9,0.46,98.78,0.46,1.9,17.15,29.94,17.41,14.68,21625,100,34165,78.01,0.73,43.92,32.1,5.92,21.33,39668,14108,14053,31226,45084,17851,3635,9642,1152,5.8,18.95,34.96,19.66,7.24,61.05,27.55,24.33,18.61,24.55,6.35,34.21,7.9,7.15,3.13,84.1,81.76,90.31,86.95,75.06,77.36,366,2.28,3540,7.91,9.94,13.05,17.32,1.29,1.63,2.14,2.83,73.61,6.4,4.57,3.38,2.66,2.85,2.3,69.96,2.05,41.37,3,504,93.67,65.23,3.37,44.64,1953,1.45,0.35,121500,151500,189200,67700,296,406,518,222,501,28,24,14.8,0,0,16.37,50.94,56.6,78.07,85.17,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,10.5,2065.2,2.47,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,116.1
44129,2.22,20.53,76.27,1.84,3.21,12.28,35.99,17.68,9.2,44129,100,27371,82.89,0.71,33.01,18.82,4.61,11.15,33434,15808,17768,9437,13462,9070,8856,8294,6079,14.16,7.22,18.66,28.25,5.33,67.57,11.5,18.95,8.87,28.54,13.6,38.5,18.69,16.26,2.87,64.89,60.96,76.31,58.78,63.36,69.87,1152,4.22,2254,21.25,37.05,51.91,68.28,1.09,1.89,2.65,3.49,91.89,1.51,3.74,2.02,2.17,2.36,2.07,36.49,2.89,68.63,2,3292,85.78,33.44,1.61,17.59,1977,5.74,0.31,64200,87500,133900,69700,378,455,529,151,539,27.1,20.5,12.3,68,9,5.11,44.34,31.38,55.19,68.24,332,646.8,302,588.35,204000,397428.41,614.5,646.8,80.47,95.5,3.3,0.6,0.3,4.2,44,12,109,21.1,2090.2,1.19,187,17934656,90.96,0,13.25,349399.09,845.51
24127,2.39,1.59,86.83,10.01,7.27,9.97,24.66,11.31,10.51,24127,100,50859,83.94,0.5,56.32,18.88,3.17,14.08,63718,25827,25988,21090,19379,26531,17921,16524,1123,4.71,2.13,8.47,36.77,3.41,73.24,14.62,22.99,6.65,36.64,9.54,32.37,13.29,11.46,2.86,81.75,78.69,87.24,76.82,72.03,73.39,182,1.26,3982,12.96,17.23,22.25,27,2.14,2.84,3.67,4.46,80.54,1.73,2.32,1.51,2.34,2.62,1.96,65.18,3.26,46.66,3,215,97.92,58.31,1.86,28.37,1962,0.7,0.06,329300,408200,492000,162700,607,697,888,281,734,27.6,25,12.2,5,0,16.5,51.64,52.49,78.09,90.27,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,4.7,5142.2,4.68,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,166.15
19483,2.61,41.49,55.61,1.39,3.03,11.2,21.64,10.67,17.06,15811,81.15,47853,76.82,0.71,56.18,33.54,3,21.96,56541,22478,27946,15617,65200,12881,12387,18107,781,4.13,7.21,18.6,31,4.72,64.69,12.88,27.36,9.86,35.36,7.31,30.3,11.33,9.49,3.02,74.91,69.26,86.84,73.54,79.15,83.09,666,4.32,2640,7.27,13.37,21.59,32.31,0.99,1.81,2.93,4.38,91.07,0.54,4.44,3.28,2.53,2.69,1.96,82.79,1.57,36.97,3,264,96.59,77.79,3.03,50.76,1963,0.28,0.09,131600,162100,197800,66200,326,613,755,429,673,28.7,22.7,13.3,0,0,13.55,51.24,59.13,91.47,92.87,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,27,722.9,5.62,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,446.04
37060,2.52,0.13,93.05,5.98,0.65,12.47,25.13,12.04,15.05,37060,100,25505,73.01,0.92,55.74,34.08,7.98,16.12,32690,13169,13895,3499,9102,2332,6837,7580,4232,11.7,14.49,24.61,17.42,3.99,60.74,22.99,23.99,17.55,25.19,8.24,27.96,9.72,9.04,3.06,77.72,78.58,84.27,82.08,60.33,70.69,478,1.59,1920,42.03,49.58,51.46,72.24,2.18,2.57,2.67,3.74,91.75,2.02,4.81,3.21,2.45,2.58,2.25,66.14,2.54,44.52,3,600,96.08,63,1.83,30.83,1948,3.02,0.62,40700,51000,68000,27300,231,301,372,141,360,24.5,18.9,13.5,49,0,5.18,78.28,54.29,81.39,91.56,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,14.6,2538.7,2.03,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,48.58
14936,2.75,1.62,90.33,6.9,4.65,11.94,22.13,10.39,12.61,14936,100,69695,83.75,0.21,65.77,25.36,1.87,13.69,86126,46038,48138,18193,142500,30231,10648,13692,567,3.85,2.89,9.91,51.24,2.55,62.67,10.26,27.57,2.71,49.71,4.37,27.83,8.12,6.38,3.15,88.47,89.05,98.94,90.72,24.42,41.95,65,0.61,3453,34.78,48.91,56.13,59.83,8.04,11.31,12.98,13.83,80.36,3.15,4.09,3.11,2.7,2.84,2.36,75.25,1.22,30.48,3,188,96.65,71.63,0.53,26.6,1948,0.22,0.14,314800,435700,500001,185201,599,859,1001,402,908,24.7,21.5,17.9,0,0,23.12,52.95,59.29,76.75,80.96,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,6,2495,28.72,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,33.38
10420,2.58,30.12,69.31,0.21,0.35,14.61,24.95,11.49,13.91,0,0,20618,71.96,3.94,33.11,29.94,7.38,8.5,27041,12822,16181,5061,14333,2367,24000,13387,1930,18.85,18.34,34.62,13.1,6.84,59.87,25.32,21.63,17.4,22.38,9.4,24.4,12.65,11.2,3.1,67.13,61.31,74.3,70.33,68.54,76.48,358,4,20,40,40,40,40,0.08,0.08,0.08,0.08,97.41,0.18,4.99,3.54,2.53,2.57,2.44,67.27,3.56,44.58,3,363,91.76,66.08,4.41,43.53,1963,11.77,0.64,31000,43900,67000,36000,123,205,268,145,307,27.4,19.9,13.8,0,0,0.19,84.58,61.44,86.54,93.2,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,5.8,1790.4,0.21,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,578.26
15655,2.6,52.88,46.59,0.19,0.54,14.42,26.09,12.94,15.02,0,0,18499,75,0.69,24.1,34.68,13.17,14.45,21753,10912,15763,6624,2500,34000,5120,6614,3699,24.07,21.8,43.91,11.92,7.91,57.23,32.28,20.54,28.7,19.28,11.55,33.05,16.06,14.13,3.1,49.68,42.97,50.51,49.82,66.97,75.86,1450,9.53,181,11.6,26.52,26.52,37.02,0.13,0.31,0.31,0.43,96.9,0.68,6.31,4.4,2.54,2.46,2.63,50.62,5.05,46.78,3,429,93.34,52.29,4.9,45.45,1960,12.61,1.45,33800,50800,74400,40600,116,180,249,133,316,29.5,18.5,13.9,0,0,1.15,81.21,57.15,86.06,91.66,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,7.3,2134,0.11,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,1770.94
11706,2.27,0.91,97.25,1.04,1.96,10.63,22.91,11.14,21.31,11706,100,26818,69.5,0.12,50.05,39.65,3.49,25.99,34101,13802,13794,10143,0,18129,13336,12988,640,5.48,7.92,29.39,7.91,4.01,54.82,27.51,18.52,20.03,16.62,8.45,27.53,9.98,9.28,2.87,77.46,77.31,92.79,83.46,55.02,65.98,95,1.03,1009,2.58,5.25,8.52,15.26,0.22,0.45,0.73,1.32,86.21,1.3,2.94,1.94,2.27,2.52,1.8,72.12,1.09,46.34,3,84,98.4,64.85,0,14.29,1957,0.66,0.11,62100,71800,88200,26100,297,351,394,97,380,22.9,16.6,13,0,0,8.62,73.92,70.12,95.24,97.04,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,4.4,2638.6,4.17,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,106.04
25899,2.65,21.46,77.22,0.92,0.97,15.74,28.4,14.14,10.46,25899,100,24986,73.88,0.7,35.62,25.87,10.18,13.84,29773,11778,13533,5683,5293,11101,7001,7446,5001,19.75,9.05,26.06,16.25,7.65,58,31.52,20.86,13.91,27.98,12.35,29.37,14.82,13.63,3.13,64.13,58.64,62.79,66.91,60.88,66.93,1137,5.34,289,23.53,31.14,35.64,41.52,0.26,0.35,0.4,0.46,97.1,0.4,4.93,3.59,2.59,2.69,2.44,61.56,5.08,45.87,3,1279,88.43,59.28,3.36,40.81,1965,9.9,0.6,38000,49100,69300,31300,201,265,312,111,333,25.7,16.5,13.1,23,20,1.12,69.76,57.89,87.6,90.96,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,15.7,1645.8,0.19,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,1090.36
88693,2.7,2.92,87.36,2.82,13.97,13.77,30.92,15.15,9.65,88693,100,28108,78.15,0.53,34.68,21.99,12.74,16.03,32096,13518,14237,9215,9266,9291,7746,8951,11184,12.92,6.71,21.49,14.45,7.07,61.86,12.47,21.82,11.44,23.15,13.12,31.67,19.09,16.22,3.09,65.86,63.25,74.02,65.85,52.92,62.42,2000,3.29,8610,20.75,31.36,43.8,50.16,2.01,3.04,4.25,4.87,85.2,3.17,5.26,3.68,2.63,2.64,2.63,40.87,8.76,63.54,2,1560,95.47,40.71,1.47,11.03,1970,2.97,0.24,128100,158000,209600,81500,434,507,587,153,548,30.8,23.6,10.8,13,76,9.71,45.45,35.36,77.14,83.16,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,14.9,5943,2.17,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,894.51
31258,2.62,6.81,91.94,0.52,2.15,11.94,26.05,12.42,16,0,0,22271,69.26,0.2,40.95,36.19,10.03,22.93,28982,10638,11278,3220,5981,8502,3973,2154,3952,13.8,10.52,31.67,11.91,8.96,51.23,19.89,27.09,17.52,20.94,9.53,35.8,13.1,11.37,3.07,63.86,63.17,60.58,67.81,63.19,72.77,1059,4.21,1217,4.11,4.85,9.45,15.69,0.16,0.19,0.37,0.61,90.4,1.24,4.86,3.05,2.41,2.64,2.15,57.06,1.38,44.72,3,746,94.12,51.95,2.55,43.57,1939,6.69,0.38,40200,53600,69700,29500,230,312,381,151,386,28.7,21.1,16,0,2,3.89,84.58,57.31,85.94,95.42,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,8.7,3596.7,2.97,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,191.96
18262,2.55,0.43,96.08,2.64,4.68,11.38,24.45,11.7,17.73,18262,100,41000,76.2,0.36,51.07,37.57,4.36,20.67,47229,17752,17927,18659,27000,12445,16550,18015,706,3.87,12.36,29.89,14.99,4.55,61.28,18.6,16.56,14.04,25.65,6.29,30.63,8.41,7.42,3.08,81.08,78.41,91.22,80.11,48.12,64.16,114,0.93,2073,9.02,14.18,18.62,21.71,1.02,1.61,2.11,2.46,82.74,2.4,4.2,3,2.55,2.76,2.18,68.92,1.97,49.71,3,578,92.53,63.6,0.35,44.46,1947,0.22,0.45,154400,179400,202200,47800,435,559,671,236,622,22.8,21.5,13.7,0,0,11.35,72.26,75.41,86.12,94.68,499.198250728863,246.490962099125,432.559766763848,210.844781341108,252404.988338192,120651.718892128,523.658309037901,246.493586005831,85.4996793002915,82.5158309037901,9.2632944606414,5.4597667638484,0.681282798833819,15.2422448979592,26.2886297376093,8.81632653061224,119.114285714286,4.8,3792.6,8.37,185.478134110787,32176019.3440233,87.1309329446064,4.28571428571429,0,153577.87122449,178.33
